# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 6500, i.e. number of multipoles equal to 6499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  149       5.782627394800e-10       1.458076083065e-13      -6.130117509089e-12       0.000000000000e+00       3.377316281102e-12       6.264025612733e-13      -3.985632464857e-15 
  150       5.826536732972e-10       1.451979931829e-13      -6.137918463733e-12       0.000000000000e+00       3.313208445817e-12       6.172656077100e-13      -3.921341945069e-15 
  151       5.870207719632e-10       1.445294102866e-13      -6.142553226454e-12       0.000000000000e+00       3.250717722196e-12       6.083050560423e-13      -3.857000484137e-15 
  152       5.913627813146e-10       1.438030733277e-13      -6.143979859022e-12       0.000000000000e+00       3.189814193031e-12       5.995177504907e-13      -3.792625527870e-15 
  153       5.956784057303e-10       1.430203012783e-13      -6.142157965592e-12       0.000000000000e+00       3.130461252446e-12       5.908996911867e-13      -3.728232795131e-15 
  154       5.999663073319e-10       1.421825201243e-13      -6.137048732668e-12       0.000000000000e+00       3.072615460443e-12       5.824460153547e-13      -3.663836226266e-15 
  155       6.042251051845e-10       1.412912646145e-13      -6.128614969077e-12       0.000000000000e+00       3.016226397444e-12       5.741509784955e-13      -3.599447931533e-15 
  156       6.084533744963e-10       1.403481800121e-13      -6.116821145935e-12       0.000000000000e+00       2.961236518834e-12       5.660079355684e-13      -3.535078139537e-15 
  157       6.126496458195e-10       1.393550238447e-13      -6.101633436617e-12       0.000000000000e+00       2.907581009502e-12       5.580093221735e-13      -3.470735145654e-15 
  158       6.168124042504e-10       1.383136676549e-13      -6.083019756729e-12       0.000000000000e+00       2.855187638389e-12       5.501466357348e-13      -3.406425260466e-15 
  159       6.209400886295e-10       1.372260987506e-13      -6.060949804072e-12       0.000000000000e+00       2.803976613023e-12       5.424104166827e-13      -3.342152758188e-15 
  160       6.250310907425e-10       1.360944219556e-13      -6.035395098615e-12       0.000000000000e+00       2.753860434070e-12       5.347902296362e-13      -3.277919825101e-15 
  161       6.290838660324e-10       1.349208132305e-13      -6.006328894780e-12       0.000000000000e+00       2.704761836728e-12       5.272771112336e-13      -3.213733403504e-15 
  162       6.330972784198e-10       1.337073722507e-13      -5.973725825673e-12       0.000000000000e+00       2.656669703287e-12       5.198711963912e-13      -3.149626511994e-15 
  163       6.370702845900e-10       1.324562600763e-13      -5.937562303629e-12       0.000000000000e+00       2.609587840094e-12       5.125747336312e-13      -3.085638720815e-15 
  164       6.410018249385e-10       1.311697476260e-13      -5.897816684140e-12       0.000000000000e+00       2.563517273659e-12       5.053896716817e-13      -3.021809406222e-15 
  165       6.448908232846e-10       1.298502172058e-13      -5.854469305232e-12       0.000000000000e+00       2.518456188412e-12       4.983176520074e-13      -2.958177730633e-15 
  166       6.487361865846e-10       1.285001640384e-13      -5.807502526853e-12       0.000000000000e+00       2.474399864461e-12       4.913600013409e-13      -2.894782622789e-15 
  167       6.525368046454e-10       1.271221977919e-13      -5.756900770247e-12       0.000000000000e+00       2.431340615353e-12       4.845177242147e-13      -2.831662757907e-15 
  168       6.562915498376e-10       1.257190441091e-13      -5.702650557344e-12       0.000000000000e+00       2.389267725828e-12       4.777914954917e-13      -2.768856537836e-15 
  169       6.599992768091e-10       1.242935461363e-13      -5.644740550134e-12       0.000000000000e+00       2.348167389581e-12       4.711816528970e-13      -2.706402071214e-15 
  170       6.636588221984e-10       1.228486660526e-13      -5.583161590055e-12       0.000000000000e+00       2.308022647018e-12       4.646881895490e-13      -2.644337153620e-15 
