# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   74       2.608574878251e-10       5.058776470632e-14      -1.004946962947e-12       0.000000000000e+00       2.137092119751e-11       2.698966210669e-12      -9.973065739065e-15 
   75       2.642195606198e-10       5.244301816188e-14      -1.070600725130e-12       0.000000000000e+00       2.069139642476e-11       2.626601552509e-12      -9.785090833111e-15 
   76       2.676107907851e-10       5.432285822736e-14      -1.137802426541e-12       0.000000000000e+00       2.003731428505e-11       2.556831959219e-12      -9.579147299954e-15 
   77       2.710318435340e-10       5.622597685781e-14      -1.206512349060e-12       0.000000000000e+00       1.940814860001e-11       2.489607326502e-12      -9.359308370845e-15 
   78       2.744836992759e-10       5.815095080470e-14      -1.276679719400e-12       0.000000000000e+00       1.880390660632e-11       2.424925419081e-12      -9.131095232899e-15 
   79       2.779670472880e-10       6.009628284711e-14      -1.348249897325e-12       0.000000000000e+00       1.822423684073e-11       2.362744637310e-12      -8.900601025347e-15 
   80       2.814822683172e-10       6.206040074430e-14      -1.421164310292e-12       0.000000000000e+00       1.766841265954e-11       2.302982203561e-12      -8.674508481275e-15 
   81       2.850294171806e-10       6.404165618828e-14      -1.495360388097e-12       0.000000000000e+00       1.713531575823e-11       2.245512348609e-12      -8.460107569358e-15 
   82       2.886082053674e-10       6.603832375638e-14      -1.570771497518e-12       0.000000000000e+00       1.662341969092e-11       2.190164498019e-12      -8.265313135604e-15 
   83       2.922179836403e-10       6.804859986380e-14      -1.647326876962e-12       0.000000000000e+00       1.613077338999e-11       2.136721458532e-12      -8.098682545086e-15 
   84       2.958580873407e-10       7.007066912730e-14      -1.724957339899e-12       0.000000000000e+00       1.565547525879e-11       2.084973174399e-12      -7.967233897108e-15 
   85       2.995289761909e-10       7.210291839125e-14      -1.803613614695e-12       0.000000000000e+00       1.519722185347e-11       2.034892208378e-12      -7.869446448817e-15 
   86       3.032312524262e-10       7.414375642707e-14      -1.883250939448e-12       0.000000000000e+00       1.475598691738e-11       1.986484161853e-12      -7.801126760159e-15 
   87       3.069653037543e-10       7.619154976114e-14      -1.963823594647e-12       0.000000000000e+00       1.433154552078e-11       1.939733824717e-12      -7.757485910701e-15 
   88       3.107312920524e-10       7.824462276027e-14      -2.045284934779e-12       0.000000000000e+00       1.392346582523e-11       1.894604295703e-12      -7.733120176214e-15 
   89       3.145291420648e-10       8.030125771727e-14      -2.127587419922e-12       0.000000000000e+00       1.353110084813e-11       1.851036102719e-12      -7.721991705261e-15 
   90       3.183585300997e-10       8.235969493645e-14      -2.210682647344e-12       0.000000000000e+00       1.315358022717e-11       1.808946323184e-12      -7.717409195782e-15 
   91       3.222188727264e-10       8.441813281915e-14      -2.294521383108e-12       0.000000000000e+00       1.278980198478e-11       1.768227704360e-12      -7.712008571679e-15 
   92       3.261093154727e-10       8.647472794929e-14      -2.379053593666e-12       0.000000000000e+00       1.243842429265e-11       1.728747783693e-12      -7.697733659401e-15 
   93       3.300290156989e-10       8.852761770119e-14      -2.464226969286e-12       0.000000000000e+00       1.209818378757e-11       1.690382485512e-12      -7.667609470750e-15 
   94       3.339780644375e-10       9.057499176687e-14      -2.549982171665e-12       0.000000000000e+00       1.176892317109e-11       1.653124601896e-12      -7.621409103508e-15 
   95       3.379566829455e-10       9.261503159467e-14      -2.636256926655e-12       0.000000000000e+00       1.145070365339e-11       1.616990076845e-12      -7.560807381817e-15 
   96       3.419649337137e-10       9.464588921483e-14      -2.722987479498e-12       0.000000000000e+00       1.114348846996e-11       1.581984582686e-12      -7.487669404359e-15 
   97       3.460027132021e-10       9.666568763422e-14      -2.810108605728e-12       0.000000000000e+00       1.084713912864e-11       1.548103113661e-12      -7.404055827754e-15 
   98       3.500697445751e-10       9.867252123099e-14      -2.897553622062e-12       0.000000000000e+00       1.056141165653e-11       1.515329579509e-12      -7.312228149956e-15 
   99       3.541655704368e-10       1.006644561493e-13      -2.985254397300e-12       0.000000000000e+00       1.028595284705e-11       1.483636399058e-12      -7.214653993650e-15 
  100       3.582895455662e-10       1.026395306940e-13      -3.073141363220e-12       0.000000000000e+00       1.002029650690e-11       1.452984093807e-12      -7.114012389652e-15 
  101       3.624408296527e-10       1.045957557252e-13      -3.161143525477e-12       0.000000000000e+00       9.763859703050e-12       1.423320881515e-12      -7.013199060299e-15 
  102       3.666183800316e-10       1.065311150531e-13      -3.249188474496e-12       0.000000000000e+00       9.515939009746e-12       1.394582269786e-12      -6.915331702855e-15 
  103       3.708209444186e-10       1.084435658328e-13      -3.337202396375e-12       0.000000000000e+00       9.275706755491e-12       1.366690649655e-12      -6.823755272900e-15 
  104       3.750473274503e-10       1.103310922870e-13      -3.425111461690e-12       0.000000000000e+00       9.042398620222e-12       1.339573048882e-12      -6.741315435647e-15 
  105       3.792972469548e-10       1.121918742903e-13      -3.512846182138e-12       0.000000000000e+00       8.815913371355e-12       1.313217998456e-12      -6.668055763525e-15 
  106       3.835705803456e-10       1.140241424002e-13      -3.600337665469e-12       0.000000000000e+00       8.596287523811e-12       1.287625626015e-12      -6.603217865168e-15 
  107       3.878670969418e-10       1.158261275312e-13      -3.687516315852e-12       0.000000000000e+00       8.383509594052e-12       1.262789977757e-12      -6.545942713509e-15 
  108       3.921864537123e-10       1.175960619355e-13      -3.774311859908e-12       0.000000000000e+00       8.177518449827e-12       1.238698811584e-12      -6.495267887064e-15 
  109       3.965281910199e-10       1.193321801837e-13      -3.860653372754e-12       0.000000000000e+00       7.978201659908e-12       1.215333390245e-12      -6.450124811221e-15 
  110       4.008917283656e-10       1.210327201458e-13      -3.946469304036e-12       0.000000000000e+00       7.785393843836e-12       1.192668274478e-12      -6.409335999522e-15 
  111       4.052763601326e-10       1.226959239712e-13      -4.031687503975e-12       0.000000000000e+00       7.598875021654e-12       1.170671116156e-12      -6.371612294951e-15 
  112       4.096812513305e-10       1.243200390704e-13      -4.116235249399e-12       0.000000000000e+00       7.418368963654e-12       1.149302451430e-12      -6.335550111223e-15 
  113       4.141054333394e-10       1.259033190947e-13      -4.200039269785e-12       0.000000000000e+00       7.243541540116e-12       1.128515493871e-12      -6.299628674066e-15 
  114       4.185477996540e-10       1.274440249179e-13      -4.283025773297e-12       0.000000000000e+00       7.073999071046e-12       1.108255927616e-12      -6.262207262509e-15 
  115       4.230071016279e-10       1.289404256161e-13      -4.365120472825e-12       0.000000000000e+00       6.909286675920e-12       1.088461700509e-12      -6.221522450169e-15 
  116       4.274821178788e-10       1.303908457640e-13      -4.446249170025e-12       0.000000000000e+00       6.748987986502e-12       1.069077172035e-12      -6.176066309396e-15 
  117       4.319721949691e-10       1.317938117480e-13      -4.526339532343e-12       0.000000000000e+00       6.593041566946e-12       1.050097950800e-12      -6.125779087733e-15 
  118       4.364767647760e-10       1.331479251663e-13      -4.605319581945e-12       0.000000000000e+00       6.441460044541e-12       1.031531145373e-12      -6.070997032951e-15 
  119       4.409951740214e-10       1.344518194809e-13      -4.683117187683e-12       0.000000000000e+00       6.294231443066e-12       1.013381418207e-12      -6.012085008073e-15 
  120       4.455266815519e-10       1.357041614073e-13      -4.759660096069e-12       0.000000000000e+00       6.151318428759e-12       9.956509057033e-13      -5.949437101042e-15 
  121       4.500704556178e-10       1.369036523054e-13      -4.834875962243e-12       0.000000000000e+00       6.012657556275e-12       9.783391382797e-13      -5.883477234369e-15 
  122       4.546255711531e-10       1.380490295694e-13      -4.908692380950e-12       0.000000000000e+00       5.878158514659e-12       9.614429604313e-13      -5.814659774798e-15 
  123       4.591910070551e-10       1.391390680180e-13      -4.981036917509e-12       0.000000000000e+00       5.747703373311e-12       9.449564507973e-13      -5.743470142961e-15 
  124       4.637656434639e-10       1.401725812844e-13      -5.051837138787e-12       0.000000000000e+00       5.621145827947e-12       9.288708422253e-13      -5.670425423038e-15 
  125       4.683482590420e-10       1.411484232072e-13      -5.121020644171e-12       0.000000000000e+00       5.498310446570e-12       9.131744418360e-13      -5.596074972412e-15 
  126       4.729375282540e-10       1.420654892197e-13      -5.188515096542e-12       0.000000000000e+00       5.378991915434e-12       8.978525510879e-13      -5.521001031331e-15 
  127       4.775320186460e-10       1.429227177410e-13      -5.254248253243e-12       0.000000000000e+00       5.262954285009e-12       8.828873858423e-13      -5.445819332563e-15 
  128       4.821301881255e-10       1.437190915656e-13      -5.318147997057e-12       0.000000000000e+00       5.149930215950e-12       8.682579964279e-13      -5.371179711057e-15 
  129       4.867305462888e-10       1.444536793602e-13      -5.380143229289e-12       0.000000000000e+00       5.039678427658e-12       8.539451559058e-13      -5.297645196190e-15 
  130       4.913321641906e-10       1.451257623469e-13      -5.440166594015e-12       0.000000000000e+00       4.932164770991e-12       8.399468009464e-13      -5.225312997281e-15 
  131       4.959342156165e-10       1.457347242094e-13      -5.498152112609e-12       0.000000000000e+00       4.827399686948e-12       8.262641416598e-13      -5.154152898308e-15 
