# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  142       5.471460418926e-10       1.490433187263e-13      -5.975729681114e-12       8.874116339504e-16       3.872993265069e-12       6.953986380273e-13      -4.432473692108e-15 
  143       5.516626021259e-10       1.488873570915e-13      -6.003984772390e-12       9.008072464781e-16       3.797223683507e-12       6.850018366532e-13      -4.369130295841e-15 
  144       5.561628147193e-10       1.486672798906e-13      -6.029406270508e-12       9.143317139344e-16       3.723138068713e-12       6.747855607802e-13      -4.305605110811e-15 
  145       5.606455668733e-10       1.483836154337e-13      -6.051942443819e-12       9.279855977856e-16       3.650716800100e-12       6.647479005853e-13      -4.241890818536e-15 
  146       5.651098371941e-10       1.480369965133e-13      -6.071543300410e-12       9.417693669509e-16       3.579967038401e-12       6.548903694642e-13      -4.178014121508e-15 
  147       5.695545678722e-10       1.476281508114e-13      -6.088160163459e-12       9.556834739020e-16       3.510890128156e-12       6.452137497149e-13      -4.114000303771e-15 
  148       5.739786638872e-10       1.471579026500e-13      -6.101745711359e-12       9.697283542275e-16       3.443481452249e-12       6.357180737233e-13      -4.049873179342e-15 
  149       5.783809922120e-10       1.466271747398e-13      -6.112254017842e-12       9.839044261962e-16       3.377730286448e-12       6.264026051470e-13      -3.985655040623e-15 
  150       5.827603810180e-10       1.460369899308e-13      -6.119640592101e-12       9.982120903219e-16       3.313619653934e-12       6.172658201007e-13      -3.921366606819e-15 
  151       5.871156188786e-10       1.453884729611e-13      -6.123862418911e-12       1.012651728927e-15       3.251126179842e-12       6.083053883402e-13      -3.857026972358e-15 
  152       5.914454539747e-10       1.446828522071e-13      -6.124877998757e-12       1.027223705706e-15       3.190219945796e-12       5.995181544476e-13      -3.792653555299e-15 
  153       5.957485932986e-10       1.439214614326e-13      -6.122647387955e-12       1.041928365291e-15       3.130864344443e-12       5.909001190158e-13      -3.728262045758e-15 
  154       6.000237018589e-10       1.431057415389e-13      -6.117132238772e-12       1.056766032815e-15       3.073015933991e-12       5.824464198329e-13      -3.663866354320e-15 
  155       6.042694018846e-10       1.422372423142e-13      -6.108295839556e-12       1.071737013474e-15       3.016624292743e-12       5.741513130674e-13      -3.599478560452e-15 
