# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 10500, i.e. number of multipoles equal to 10499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  107       3.883349081452e-10       1.159695611206e-13      -3.692081964168e-12       0.000000000000e+00       8.406051702041e-12       1.261799837720e-12      -6.549428837901e-15 
  108       3.926597255325e-10       1.177416893201e-13      -3.778985474884e-12       0.000000000000e+00       8.200412510020e-12       1.237725157155e-12      -6.498729987161e-15 
  109       3.970069491007e-10       1.194799575296e-13      -3.865434525728e-12       0.000000000000e+00       8.001425004852e-12       1.214363058212e-12      -6.453595863497e-15 
  110       4.013759986719e-10       1.211826017566e-13      -3.951357444831e-12       0.000000000000e+00       7.808924596812e-12       1.191691166288e-12      -6.412842988684e-15 
  111       4.057661688961e-10       1.228478623228e-13      -4.036681957389e-12       0.000000000000e+00       7.622692228816e-12       1.169680462397e-12      -6.375175674366e-15 
  112       4.101766249932e-10       1.244739848471e-13      -4.121335211680e-12       0.000000000000e+00       7.442452729682e-12       1.148295082598e-12      -6.339183250379e-15 
  113       4.146063984941e-10       1.260592212280e-13      -4.205243805061e-12       0.000000000000e+00       7.267873167382e-12       1.127492117415e-12      -6.303337293085e-15 
  114       4.190543829823e-10       1.276018306264e-13      -4.288333809980e-12       0.000000000000e+00       7.098561202307e-12       1.107221411260e-12      -6.265988853698e-15 
  115       4.235193298352e-10       1.291000804483e-13      -4.370530799977e-12       0.000000000000e+00       6.934063440519e-12       1.087425361854e-12      -6.225365686618e-15 
  116       4.280000174041e-10       1.305522936018e-13      -4.451760444367e-12       0.000000000000e+00       6.773964887666e-12       1.068052081291e-12      -6.179952278045e-15 
  117       4.324957909934e-10       1.319569946876e-13      -4.531950318688e-12       0.000000000000e+00       6.618204549124e-12       1.049097123361e-12      -6.129688275236e-15 
  118       4.370060808412e-10       1.333127835102e-13      -4.611028364229e-12       0.000000000000e+00       6.466795287152e-12       1.030566476442e-12      -6.074911237096e-15 
  119       4.415302318599e-10       1.346182917710e-13      -4.688922369749e-12       0.000000000000e+00       6.319725408935e-12       1.012463574260e-12      -6.015987477620e-15 
  120       4.460675009109e-10       1.358721844595e-13      -4.765560002512e-12       0.000000000000e+00       6.176957913742e-12       9.947892134570e-13      -5.953312678837e-15 
  121       4.506170540799e-10       1.370731612454e-13      -4.840868839320e-12       0.000000000000e+00       6.038429740093e-12       9.775414711494e-13      -5.887312503755e-15 
  122       4.551779639513e-10       1.382199578701e-13      -4.914776397552e-12       0.000000000000e+00       5.904051012920e-12       9.607156224917e-13      -5.818443209313e-15 
  123       4.597492068837e-10       1.393113475388e-13      -4.987210166190e-12       0.000000000000e+00       5.773704290726e-12       9.443040582393e-13      -5.747192259327e-15 
  124       4.643296602846e-10       1.403461423120e-13      -5.058097636862e-12       0.000000000000e+00       5.647243812757e-12       9.282962023108e-13      -5.674078937433e-15 
  125       4.689180998849e-10       1.413231944975e-13      -5.127366334869e-12       0.000000000000e+00       5.524494746153e-12       9.126784293508e-13      -5.599654960043e-15 
  126       4.735131970147e-10       1.422413980420e-13      -5.194943850224e-12       0.000000000000e+00       5.405252433119e-12       8.974339822922e-13      -5.524505089283e-15 
  127       4.781135158773e-10       1.430996899230e-13      -5.260757868685e-12       0.000000000000e+00       5.289281638084e-12       8.825428899187e-13      -5.449247745948e-15 
  128       4.827175108250e-10       1.438970515406e-13      -5.324736202787e-12       0.000000000000e+00       5.176315794865e-12       8.679818844276e-13      -5.374535622444e-15 
