# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  123       4.594997368024e-10       1.395813629564e-13      -4.973440724514e-12       6.063285092589e-16       5.747408558840e-12       9.449595354141e-13      -5.743474303576e-15 
  124       4.640708808797e-10       1.406223629314e-13      -5.043912233997e-12       6.166376986728e-16       5.620853348101e-12       9.288736489707e-13      -5.670429191617e-15 
  125       4.686497413614e-10       1.416059327764e-13      -5.112760852820e-12       6.270533012851e-16       5.498020261473e-12       9.131770053710e-13      -5.596078361332e-15 
  126       4.732349898496e-10       1.425309798092e-13      -5.179914403830e-12       6.375761716130e-16       5.378703987345e-12       8.978549002796e-13      -5.521004054369e-15 
  127       4.778251911213e-10       1.433964546837e-13      -5.245300816240e-12       6.482071790606e-16       5.262668578812e-12       8.828895433013e-13      -5.445822004938e-15 
  128       4.824188004098e-10       1.442013527838e-13      -5.308848156826e-12       6.589472080258e-16       5.149646699653e-12       8.682599780366e-13      -5.371182049468e-15 
  129       4.870143245884e-10       1.449447557579e-13      -5.370485520244e-12       6.697971357015e-16       5.039397072043e-12       8.539469716018e-13      -5.297647218637e-15 
  130       4.916108314869e-10       1.456259583109e-13      -5.430145744211e-12       6.807577624968e-16       4.931885546535e-12       8.399484594503e-13      -5.225314722205e-15 
  131       4.962074915707e-10       1.462443580214e-13      -5.487763052505e-12       6.918298741497e-16       4.827122563201e-12       8.262656516747e-13      -5.154154344337e-15 
  132       5.008034175182e-10       1.467994181141e-13      -5.543272259488e-12       7.030142632985e-16       4.725106396228e-12       8.128981714705e-13      -5.084125976839e-15 
  133       5.053976626749e-10       1.472906691414e-13      -5.596608807443e-12       7.143117294286e-16       4.625822816369e-12       7.998440107498e-13      -5.015179359283e-15 
  134       5.099892195085e-10       1.477177106652e-13      -5.647708803902e-12       7.257230788208e-16       4.529244753393e-12       7.870994857567e-13      -4.947253819127e-15 
  135       5.145770180630e-10       1.480802129388e-13      -5.696509058982e-12       7.372491244988e-16       4.435331958531e-12       7.746591926816e-13      -4.880278011841e-15 
  136       5.191599244142e-10       1.483779185883e-13      -5.742947122718e-12       7.488906861771e-16       4.344030666932e-12       7.625159632759e-13      -4.814169661026e-15 
  137       5.237367391236e-10       1.486106442946e-13      -5.786961322393e-12       7.606485902083e-16       4.255273260103e-12       7.506608204667e-13      -4.748835298539e-15 
  138       5.283061956936e-10       1.487782824750e-13      -5.828490799874e-12       7.725236695313e-16       4.168977928368e-12       7.390829339717e-13      -4.684170004616e-15 
  139       5.328669590221e-10       1.488808029650e-13      -5.867475548943e-12       7.845167636184e-16       4.085048333310e-12       7.277695759134e-13      -4.620057147993e-15 
