# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  120       4.463855253308e-10       1.363374410164e-13      -4.758765731670e-12       6.236459719144e-16       6.176112225488e-12       9.947542817378e-13      -5.953310719224e-15 
  121       4.509321928151e-10       1.375459255957e-13      -4.833760419047e-12       6.344317707345e-16       6.037595049943e-12       9.775137786932e-13      -5.887319353194e-15 
  122       4.554899563617e-10       1.387004427908e-13      -4.907347167880e-12       6.453274972372e-16       5.903227208140e-12       9.606962850569e-13      -5.818459378901e-15 
  123       4.600577893800e-10       1.397997779741e-13      -4.979453604611e-12       6.563339364432e-16       5.772891257843e-12       9.442938686179e-13      -5.747217623105e-15 
  124       4.646345664339e-10       1.408427557951e-13      -5.050007370376e-12       6.674518875018e-16       5.646441438822e-12       9.282956070480e-13      -5.674112690194e-15 
  125       4.692190605197e-10       1.418282415781e-13      -5.118936152263e-12       6.786821637971e-16       5.523702920054e-12       9.126875049810e-13      -5.599695574278e-15 
  126       4.738099403433e-10       1.427551427198e-13      -5.186167714577e-12       6.900255930542e-16       5.404471046927e-12       8.974524110915e-13      -5.524550271285e-15 
  127       4.784057675982e-10       1.436224100875e-13      -5.251629930102e-12       7.014830174453e-16       5.288510588438e-12       8.825699351748e-13      -5.449294391050e-15 
  128       4.830049942429e-10       1.444290394164e-13      -5.315250811367e-12       7.130552936966e-16       5.175554984397e-12       8.680163652259e-13      -5.374579769414e-15 
  129       4.876061241591e-10       1.451741125144e-13      -5.376959396371e-12       7.247432806398e-16       5.065363669445e-12       8.537701499893e-13      -5.300971228112e-15 
  130       4.922082239592e-10       1.458569230180e-13      -5.436688449244e-12       7.365478001007e-16       4.957902754023e-12       8.398292027399e-13      -5.228566516826e-15 
  131       4.968104633313e-10       1.464768671376e-13      -5.494372116312e-12       7.484696719010e-16       4.853182833960e-12       8.261953478820e-13      -5.157335640963e-15 
  132       5.014119541503e-10       1.470334067535e-13      -5.549945135198e-12       7.605097260442e-16       4.751202356488e-12       8.128688829635e-13      -5.087238719251e-15 
  133       5.060117489322e-10       1.475260710982e-13      -5.603342872191e-12       7.726688027317e-16       4.651947283021e-12       7.998485355799e-13      -5.018225723903e-15 
  134       5.106088392878e-10       1.479544584392e-13      -5.654501359629e-12       7.849477523795e-16       4.555390751932e-12       7.871314202780e-13      -4.950236220775e-15 
  135       5.152021543764e-10       1.483182377615e-13      -5.703357333274e-12       7.973474356343e-16       4.461492741330e-12       7.747129954601e-13      -4.883199109539e-15 
  136       5.197905593598e-10       1.486171504501e-13      -5.749848269688e-12       8.098687233904e-16       4.370199731840e-12       7.625870202869e-13      -4.817032363835e-15 
  137       5.243728538562e-10       1.488510119731e-13      -5.793912423607e-12       8.225124968056e-16       4.281444369380e-12       7.507455115821e-13      -4.751642771445e-15 
  138       5.289477703938e-10       1.490197135635e-13      -5.835488865323e-12       8.352796473179e-16       4.195145127938e-12       7.391787007357e-13      -4.686925674447e-15 
  139       5.335139728651e-10       1.491232239025e-13      -5.874517518059e-12       8.481710766620e-16       4.111205972353e-12       7.278749906077e-13      -4.622764709386e-15 
  140       5.380700549802e-10       1.491615908017e-13      -5.910939195342e-12       8.611876968854e-16       4.029516021089e-12       7.168209124323e-13      -4.559031547432e-15 
  141       5.426145387212e-10       1.491349428859e-13      -5.944695638384e-12       8.743304303653e-16       3.949949209016e-12       7.060010827212e-13      -4.495585634544e-15 
  142       5.471458727955e-10       1.490434912756e-13      -5.975729553456e-12       8.876002098246e-16       3.872363950186e-12       6.953981601678e-13      -4.432273931639e-15 
  143       5.516624310901e-10       1.488875312696e-13      -6.003984649267e-12       9.009979783484e-16       3.796602800613e-12       6.849928025503e-13      -4.368930654745e-15 
  144       5.561626417415e-10       1.486674556898e-13      -6.029406152246e-12       9.145246107000e-16       3.722525489585e-12       6.747678579947e-13      -4.305413106845e-15 
  145       5.606453919505e-10       1.483837928460e-13      -6.051942330749e-12       9.281806684896e-16       3.650112395661e-12       6.647214954373e-13      -4.241713703231e-15 
  146       5.651096603233e-10       1.480371755302e-13      -6.071543192868e-12       9.419666207873e-16       3.579370678471e-12       6.548552927520e-13      -4.177858547826e-15 
  147       5.695543890505e-10       1.476283314240e-13      -6.088160061790e-12       9.558829202243e-16       3.510301682043e-12       6.451701000353e-13      -4.113872281270e-15 
  148       5.739784831119e-10       1.471580848487e-13      -6.101745615912e-12       9.699300025570e-16       3.442900789358e-12       6.356660208456e-13      -4.049778028511e-15 
  149       5.783808094808e-10       1.466273585149e-13      -6.112253928973e-12       9.841082862314e-16       3.377157276901e-12       6.263423934419e-13      -3.985597346388e-15 
  150       5.827601963283e-10       1.460371752717e-13      -6.119640510170e-12       9.984181719467e-16       3.313054169208e-12       6.171977720236e-13      -3.921350171223e-15 
  151       5.871154322283e-10       1.453886598569e-13      -6.123862344286e-12       1.012860042220e-15       3.250568093421e-12       6.082299079692e-13      -3.857054766402e-15 
  152       5.914452653618e-10       1.446830406463e-13      -6.124877931811e-12       1.027434260950e-15       3.189669133840e-12       5.994357310754e-13      -3.792727669964e-15 
  153       5.957484027211e-10       1.439216514033e-13      -6.122647329066e-12       1.042141172981e-15       3.130320686469e-12       5.908113307967e-13      -3.728383642188e-15 
  154       6.000235093151e-10       1.431059330286e-13      -6.117132188326e-12       1.056981103668e-15       3.072479313574e-12       5.823519374842e-13      -3.664035613180e-15 
  155       6.042692073730e-10       1.422374353098e-13      -6.108295797942e-12       1.071954358440e-15       3.016094598228e-12       5.740519036247e-13      -3.599694630459e-15 
  156       6.084840755491e-10       1.413178186712e-13      -6.096103122467e-12       1.087061222363e-15       2.961108998866e-12       5.659046850801e-13      -3.535369806544e-15 
  157       6.126666481278e-10       1.403488559230e-13      -6.080520842778e-12       1.102301959707e-15       2.907457703835e-12       5.579028223265e-13      -3.471068266539e-15 
  158       6.168154142272e-10       1.393324340114e-13      -6.061517396198e-12       1.117676813508e-15       2.855068485945e-12       5.500379216933e-13      -3.406795095723e-15 
  159       6.209288170044e-10       1.382705557680e-13      -6.039063016621e-12       1.133186005131e-15       2.803861557021e-12       5.423006366022e-13      -3.342553287135e-15 
  160       6.250052528598e-10       1.371653416592e-13      -6.013129774634e-12       1.148829733839e-15       2.753749422453e-12       5.346806488066e-13      -3.278343689159e-15 
  161       6.290431818021e-10       1.360189822025e-13      -5.983691470097e-12       1.164608164167e-15       2.704654821215e-12       5.271690813057e-13      -3.214172166973e-15 
  162       6.330414711822e-10       1.348335868116e-13      -5.950723214972e-12       1.180521387735e-15       2.656566634142e-12       5.197660162661e-13      -3.150071908620e-15 
  163       6.369990809781e-10       1.336113248656e-13      -5.914201890114e-12       1.196569457211e-15       2.609488664808e-12       5.124736091699e-13      -3.086083000535e-15 
  164       6.409149550860e-10       1.323544753511e-13      -5.874106328624e-12       1.212752397703e-15       2.563421936995e-12       5.052937094220e-13      -3.022245372027e-15 
  165       6.447880210368e-10       1.310654283850e-13      -5.830417355295e-12       1.229070206268e-15       2.518364632447e-12       4.982278527771e-13      -2.958598776057e-15 
