# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  142       5.469212358728e-10       1.490432206496e-13      -5.975729804136e-12       8.872849456656e-16       3.872934446174e-12       6.965174556717e-13      -4.435688033714e-15 
  143       5.514409691118e-10       1.488872451154e-13      -6.003985160995e-12       9.006788221046e-16       3.797165101048e-12       6.861021434447e-13      -4.371832414867e-15 
  144       5.559443135693e-10       1.486671558412e-13      -6.029406908583e-12       9.142015428457e-16       3.723079747515e-12       6.758741494704e-13      -4.307847498536e-15 
  145       5.604301560299e-10       1.483834812128e-13      -6.051943313718e-12       9.278536693085e-16       3.650658766082e-12       6.658314569984e-13      -4.243724869189e-15 
  146       5.648974740084e-10       1.480368539316e-13      -6.071544384750e-12       9.416356704228e-16       3.579909316866e-12       6.559750832002e-13      -4.179489427263e-15 
  147       5.693452087744e-10       1.476280015803e-13      -6.088161445175e-12       9.555479986698e-16       3.510832743738e-12       6.463052749186e-13      -4.115164453387e-15 
  148       5.737722645621e-10       1.471577483724e-13      -6.101747173755e-12       9.695910896465e-16       3.443424428859e-12       6.368214891140e-13      -4.050771552750e-15 
  149       5.781775077792e-10       1.466270169019e-13      -6.112255644643e-12       9.837653616295e-16       3.377673647216e-12       6.275223733120e-13      -3.986330599467e-15 
  150       5.825597662159e-10       1.460368298922e-13      -6.119642367512e-12       9.980712151390e-16       3.313563421156e-12       6.184057460491e-13      -3.921859680940e-15 
  151       5.869178282549e-10       1.453883119462e-13      -6.123864327674e-12       1.012509032503e-15       3.251070374921e-12       6.094685773206e-13      -3.857375042231e-15 
